sequence_id,signature_ac,start,stop
96013,PS50011,321,572
96013,PS00107,327,351
41238,PS51747,10,134
41238,PS00903,61,100
99247,PS50082,264,298
99247,PS50294,264,305
99247,PS00678,283,297
62048,PS50168,3,81
9UTC7,PS50082,168,209
9UTC7,PS50294,168,462
9UTC7,PS50082,261,302
9UTC7,PS00678,280,294
9UTC7,PS50082,303,344
9UTC7,PS50082,345,386
9UTC7,PS00678,364,378
9UTC7,PS50082,387,421
9UTC7,PS50082,431,462
93V56,PS00387,98,104
61585,PS50082,12,54
61585,PS50294,12,248
61585,PS50082,55,96
61585,PS50082,97,138
61585,PS00678,116,130
61585,PS50082,139,180
61585,PS00678,158,172
61585,PS50082,181,222
61585,PS00678,200,214
9FJX5,PS50097,60,128
9N5M6,PS50303,160,564
9N5M6,PS50302,185,223
9N5M6,PS50302,224,263
9N5M6,PS50302,269,305
9N5M6,PS50302,306,330
9N5M6,PS50302,343,382
9N5M6,PS50302,398,434
9N5M6,PS50302,436,471
9N5M6,PS50302,483,519
8IIK4,PS51130,5,214
8IIK4,PS01236,46,56
812E0,PS50102,264,351
812E0,PS50102,372,450
3V016,PS50011,11,347
3V016,PS00107,17,40
3V016,PS00108,132,144
76IC5,PS01333,74,90
76IC5,PS01334,136,150
5XI32,PS00231,62,67
43402,PS50249,4,150
9Z335,PS50011,53,318
9Z335,PS00108,170,182
94BT9,PS50846,2,65
9HGL2,PS50222,8,43
9HGL2,PS50031,9,92
9HGL2,PS50222,45,77
9HGL2,PS50031,134,224
9HGL2,PS50222,166,201
9HGL2,PS50031,259,344
9HGL2,PS50222,292,327
9HGL2,PS00018,305,317
26196,PS51195,96,124
26196,PS51192,127,298
26196,PS00039,244,252
26196,PS51194,308,468
36102,PS50103,8,37
36102,PS50011,299,549
9VCA8,PS50297,552,1036
9VCA8,PS50088,618,650
9VCA8,PS50088,651,683
9VCA8,PS50088,684,716
9VCA8,PS50088,718,750
9VCA8,PS50088,751,783
9VCA8,PS50088,784,816
9VCA8,PS50088,817,849
9VCA8,PS50088,881,913
9VCA8,PS50088,914,946
9VCA8,PS50088,947,979
9VCA8,PS50088,981,1007
9VCA8,PS50088,2312,2344
9VCA8,PS50297,2312,2637
9VCA8,PS50088,2345,2377
9VCA8,PS50088,2379,2411
9VCA8,PS50088,2412,2444
9VCA8,PS50088,2447,2479
9VCA8,PS50088,2481,2513
9VCA8,PS50088,2514,2546
9VCA8,PS50088,2549,2581
9VCA8,PS50088,2582,2614
9VCA8,PS50084,3036,3100
43314,PS00616,380,394
9C030,PS50089,15,60
9C030,PS00518,30,39
9C030,PS50119,92,133
9C030,PS50188,282,488
6NK89,PS50200,1,133
48163,PS00331,266,282
6KT50,PS51129,11,301
6KT50,PS01235,207,225
9UUF2,PS00178,231,242
96MI9,PS52035,686,976
9VWQ2,PS50011,159,435
9UJP4,PS50097,35,103
85515,PS01132,109,121
85515,PS00432,357,365
74729,PS50072,8,172
74729,PS00170,55,72
9P7I2,PS50011,31,291
9P7I2,PS00107,37,60
9P7I2,PS00108,150,162
42854,PS50002,3,67
15814,PS51329,171,323
40363,PS00120,155,164
64282,PS50293,136,275
64282,PS50005,138,171
64282,PS50005,242,275
64282,PS50293,312,401
64282,PS50005,329,362
64282,PS50005,426,459
64282,PS50293,426,459
70400,PS50106,12,85
70400,PS50023,256,315
70400,PS00478,258,291
16613,PS51186,35,194
2QAV0,PS50011,6,256
2QAV0,PS00107,12,39
2QAV0,PS00108,123,135
9P6P3,PS50011,130,458
9P6P3,PS00107,136,159
9P6P3,PS00108,253,265
30625,PS50042,122,237
30625,PS00888,149,165
30625,PS00889,185,202
30625,PS50042,240,361
30625,PS00888,267,283
30625,PS00889,309,326
40561,PS50102,64,141
8LFL8,PS52002,10,85
9C0I1,PS51339,205,643
51668,PS50127,1,147
51668,PS00183,74,89
920B0,PS50057,59,361
920B0,PS00661,230,259
5VCS6,PS51644,7,80
5VCS6,PS51644,122,197
5VCS6,PS51644,291,365
5VCS6,PS50304,533,592
46614,PS00110,239,251
8MUF9,PS50004,15,123
14127,PS00712,41,56
9U489,PS50119,366,412
9U489,PS50194,759,817
9U489,PS51125,835,875
9U489,PS51125,879,922
9U489,PS51125,926,969
9U489,PS51125,985,1017
9U489,PS51125,1022,1065
9U489,PS51125,1120,1147
94324,PS50011,528,877
94324,PS00108,648,660
6PKG0,PS50961,397,487
6PKG0,PS00191,652,659
9USR0,PS50294,43,283
9USR0,PS00678,63,77
9USR0,PS50082,99,141
9USR0,PS50082,185,227
9USR0,PS00678,205,219
9USR0,PS50082,242,283
9USR0,PS00678,261,275
10225,PS50297,51,110
10225,PS50097,167,223
10225,PS50097,306,373
09052,PS51195,245,273
09052,PS51192,276,453
09052,PS00039,397,405
09052,PS51194,477,624
14319,PS51140,17,60
3X982,PS51085,8,95
3X982,PS00197,47,55
3X982,PS51387,236,421
960N3,PS50294,243,326
960N3,PS50082,285,317
960N3,PS50082,429,451
39016,PS50303,188,596
39016,PS50302,209,247
39016,PS50302,248,283
39016,PS50302,284,320
39016,PS50302,325,362
39016,PS50302,363,404
39016,PS50302,409,438
39016,PS50302,439,474
39016,PS50302,503,539
9V3P0,PS51352,2,160
922Y1,PS50030,1,42
922Y1,PS50033,209,291
32909,PS50829,205,261
13837,PS00600,299,338
49025,PS50011,97,359
49025,PS00107,103,126
49025,PS00108,217,229
49025,PS51285,360,430
49025,PS00867,1171,1178
49025,PS50081,1388,1437
49025,PS00479,1389,1437
49025,PS50003,1469,1589
49025,PS50219,1617,1907
9CA51,PS51523,39,88
04409,PS51748,12,498
04409,PS00378,160,185
23128,PS51195,58,86
23128,PS51192,89,259
23128,PS00039,205,213
23128,PS51194,269,429
9P209,PS51450,55,76
9P209,PS51450,77,98
9GN62,PS50011,183,446
9GN62,PS00107,189,212
9GN62,PS00108,306,318
9W590,PS51721,165,395
9SHS8,PS51721,158,362
09757,PS00632,105,129
09757,PS50889,107,181
9ERC1,PS50297,79,306
9ERC1,PS50088,92,124
9ERC1,PS50088,125,157
9ERC1,PS50088,221,253
9ERC1,PS50088,257,286
9ERC1,PS51456,401,1144
9ERC1,PS50096,1146,1175
53GG5,PS50106,9,84
53GG5,PS50023,292,351
53GG5,PS00478,294,327
9H7D7,PS50896,123,155
9H7D7,PS50897,156,231
9H7D7,PS50082,351,392
9H7D7,PS50294,351,641
9H7D7,PS50082,397,428
9H7D7,PS50082,609,641
13944,PS50866,1,131
13944,PS50003,149,243
13944,PS01013,673,684
8NEL9,PS51043,611,886
13943,PS50211,11,437
18066,PS50835,323,417
18066,PS50835,422,521
18066,PS50835,529,626
28283,PS50011,61,308
2PQA9,PS50067,8,325
2PQA9,PS00411,225,236
96P47,PS52057,87,261
96P47,PS50003,367,605
96P47,PS50115,626,746
96P47,PS50297,753,842
96P47,PS50088,785,817
9FKW8,PS50206,26,128
6P9H5,PS51720,38,240
32589,PS00329,201,214
32589,PS01036,338,352
8CIQ7,PS50002,6,67
8CIQ7,PS51650,421,598
8CIQ7,PS51651,1225,1632
9C8M3,PS50404,6,85
9C8M3,PS50405,91,217
42845,PS50089,192,238
42845,PS00518,213,222
9WVP9,PS51718,60,333
9WVP9,PS00410,88,97
9WVP9,PS51388,567,655
48375,PS50059,20,108
58EE9,PS51842,81,389
58EE9,PS00226,375,383
9USV4,PS50103,134,172
24311,PS50069,416,647
24311,PS01256,747,774
9QZH7,PS50181,22,68
3BBV0,PS51316,165,259
3BBV0,PS51316,436,530
3BBV0,PS51316,707,799
3BBV0,PS51316,800,888
3BBV0,PS51316,891,946
3BBV0,PS51316,947,1038
3BBV0,PS51316,1041,1114
3BBV0,PS51316,1116,1214
9V3B4,PS50017,151,237
9P6K4,PS51836,35,842
5MPA9,PS50309,72,158
5MPA9,PS50309,196,279
5MPA9,PS50011,409,666
5MPA9,PS00107,415,438
5MPA9,PS00108,526,538
8K1H1,PS51644,3,76
8K1H1,PS51644,222,291
8K1H1,PS51644,325,394
8K1H1,PS50304,501,558
8K1H1,PS50304,691,748
9Z320,PS51842,74,389
08689,PS51186,14,176
9VA38,PS50011,719,1020
9VA38,PS00107,725,749
9VA38,PS00108,839,851
9VA38,PS51285,1021,1091
9VU87,PS51495,1,144
0CX36,PS00528,8,22
0CX36,PS50889,42,105
0CX35,PS00528,8,22
0CX35,PS50889,42,105
0CX30,PS00055,62,69
0CX39,PS01193,11,30
62158,PS50222,8,43
62158,PS00018,21,33
62158,PS50222,44,79
62158,PS00018,57,69
62158,PS50222,81,116
62158,PS00018,94,106
62158,PS50222,117,149
62158,PS00018,130,142
9PT87,PS50011,482,737
9PT87,PS00107,488,511
9PT87,PS00108,599,611
14315-2,PS00231,62,67
43307,PS50002,8,67
43307,PS50010,103,287
43307,PS50003,318,425
2LE78,PS50097,127,197
9NUV9,PS51720,28,230
6AXZ5,PS01360,394,430
6AXZ5,PS50865,394,430
8T135,PS50067,6,330
8T135,PS00411,229,240
97434,PS50003,43,150
97434,PS50003,386,482
9GV41,PS00798,42,59
9GV41,PS00062,124,141
4IIU4,PS51450,293,314
4IIU4,PS51450,315,335
4IIU4,PS51450,339,360
4IIU4,PS51450,361,381
4IIU4,PS51450,382,403
4IIU4,PS51450,404,425
24145,PS50001,10,106
24145,PS50297,124,275
24145,PS50088,153,185
24145,PS50088,186,218
24145,PS50088,220,241
24145,PS50001,288,403
24145,PS50011,662,921
24145,PS00107,668,698
24145,PS00109,785,797
07259,PS51273,228,413
07259,PS50975,562,754
07259,PS00866,593,607
07259,PS00867,723,730
07259,PS50975,1099,1290
07259,PS00866,1130,1144
07259,PS00867,1259,1266
07259,PS51855,1356,1508
07259,PS00097,1956,1963
9FV49,PS01202,209,225
9Y2I6,PS50222,7,42
9Y2I6,PS50222,60,76
9Y2I6,PS50222,196,231
9Y2I6,PS50222,233,268
9Y2I6,PS00018,246,258
54HG2,PS50021,8,115
54HG2,PS00019,10,19
54HG2,PS50021,124,229
2V2M9,PS51232,18,411
2V2M9,PS51444,883,1279
2V2M9,PS51231,1359,1391
2V2M9-4,PS51232,18,411
2V2M9-4,PS51444,1075,1471
2V2M9-4,PS51231,1559,1591
42844,PS50011,65,351
42844,PS00107,71,98
42844,PS00108,184,196
65902,PS01088,5,17
65902,PS51329,316,453
9W1I9,PS50059,103,192
54NW4,PS00053,78,95
54NW4,PS50023,205,262
54NW4,PS00478,207,240
54NW4,PS50023,263,322
54NW4,PS00478,265,298
54NW4,PS50023,328,387
54NW4,PS50023,388,447
54NW4,PS00478,390,423
54NW4,PS50023,448,505
54NW4,PS00478,449,482
8STE5,PS51335,339,485
38620,PS00114,132,147
38623,PS50011,163,478
38623,PS00107,169,201
38623,PS00108,309,321
38990,PS50011,133,448
38990,PS00107,139,162
38990,PS00108,273,285
23403,PS00361,43,58
38627,PS51273,305,564
96VB9,PS01036,338,352
12756,PS50067,5,354
12756,PS00411,242,253
12756,PS50006,516,572
12756,PS50003,1575,1673
9SUW2,PS00103,126,138
8ND56,PS52002,1,81
8ND56,PS51512,284,320
8ND56,PS51513,361,377
8ND56,PS51536,380,400
8TED4,PS51257,1,35
8TED4,PS50850,25,485
7X911,PS50275,128,456
9DAV9,PS00047,283,287
40557,PS51352,22,142
40557,PS00194,52,70
6QLL4,PS00061,170,198
96JJ7,PS51352,10,131
96JJ7,PS00194,45,63
18031,PS50055,3,277
18031,PS50056,189,268
18031,PS00383,213,223
9D1Q6,PS51352,18,141
9D1Q6,PS00014,403,406
99287,PS51715,34,263
38755,PS01013,153,164
9FFS0,PS50845,68,257
05177,PS00086,451,460
06107,PS50922,95,302
49333,PS50813,139,308
49333,PS50109,350,585
49333,PS50110,611,729
6A152,PS00086,445,454
9UBM7,PS01017,213,228
9UBM7,PS01018,439,462
08986,PS00218,105,136
6P179,PS00142,367,376
96LT4,PS50105,12,78
7M3I4,PS00061,170,198
8BLF1,PS01174,185,197
9GZR5,PS01188,154,162
10084,PS50850,108,536
0WPQ2,PS50813,170,332
0WPQ2,PS50110,647,766
00767,PS00476,294,308
5RJY4,PS51257,1,31
5RJY4,PS00061,194,222
7XI45,PS51318,1,33
9FMY1,PS00086,481,490
10061,PS00329,219,232
10061,PS01036,368,382
10061,PS00014,845,848
86SQ9,PS01066,201,218
9JHP7,PS50194,24,130
9JHP7,PS00014,499,502
5VV42,PS51449,64,172
5VV42,PS51918,200,431
5VV42,PS01278,208,228
5VV42,PS50926,431,493
4N4N8,PS51352,13,141
59712,PS51382,1,294
9BRL7,PS50859,8,119
1L3X0,PS01188,143,151
53337,PS01339,277,291
9JLA3,PS00014,1548,1551
6R0J2,PS00061,170,198
16474,PS00297,55,62
16474,PS00329,242,255
16474,PS01036,379,393
16474,PS00014,679,682
38717,PS50003,309,423
38717,PS51778,771,976
9BY08,PS51751,39,184
99PG0,PS01173,106,121
99PG0,PS01174,182,194
8VY69,PS50859,10,114
8VY69,PS50892,130,186
03714,PS50053,259,318
8HZR1,PS50026,35,73
8HZR1,PS50292,115,603
9P8E3,PS00755,76,95
9P8E3,PS00756,166,184
35052,PS01315,375,401
08227,PS52082,1,327
76062,PS01017,167,182
76062,PS01018,382,405
91W90,PS51352,27,155
91W90,PS00194,67,85
91W90,PS51352,156,281
91W90,PS00194,195,213
91W90,PS51352,289,417
91W90,PS00194,327,345
91W90,PS00014,414,417
70227,PS50919,113,173
70227,PS50919,174,224
70227,PS50919,232,288
70227,PS50919,295,372
70227,PS50919,378,434
70227,PS00307,1469,1475
9Z0F5,PS00070,273,284
9M2U2,PS50244,199,280
9C5U2,PS50839,302,526
9C5U2,PS50109,594,862
9C5U2,PS50110,891,1013
9C5U2,PS50110,1036,1173
9C5U0,PS50839,198,411
9C5U0,PS50109,479,760
9C5U0,PS50110,786,920
9C5U0,PS50110,946,1071
49858,PS01340,29,43
9W5D4,PS50919,318,374
9W5D4,PS50919,384,440
9W5D4,PS50919,445,501
38870,PS50011,186,444
38870,PS00107,192,215
38870,PS00108,306,318
38870,PS50222,487,522
38870,PS00018,500,512
38870,PS50222,523,558
38870,PS00018,536,548
38870,PS50222,559,592
38870,PS00018,572,584
38870,PS50222,593,628
38870,PS00018,606,618
8WMV1,PS01017,167,182
8WMV1,PS01018,382,405
12443,PS50845,30,236
28791,PS00014,380,383
9NYU1,PS00014,1513,1516
9NYU2,PS00014,1552,1555
04153,PS00803,107,122
04153,PS00804,139,147
04153,PS00805,217,229
04153,PS00014,421,424
04958,PS50042,814,947
04958,PS50042,943,1074
04958,PS51635,1373,1537
04958,PS01237,1376,1408
9UBS4,PS50076,25,90
9UBS4,PS00636,67,86
75460,PS50011,571,832
75460,PS00108,684,696
75460,PS51392,835,963
12745,PS00867,532,539
9P381,PS01315,342,368
52194,PS00803,144,159
52194,PS00804,178,186
52193,PS00803,98,113
52193,PS00804,130,138
52193,PS00805,208,220
52193,PS00805,225,237
52193,PS00805,242,254
52193,PS00014,414,417
9C0Y5,PS50893,73,320
9C0Y5,PS50893,758,1001
9SUT9,PS50845,85,271
43560,PS51778,409,582
99220,PS51914,115,241
99220,PS00014,539,542
35949,PS01188,142,150
9SHC8,PS50202,5,125
9H6R6,PS50216,99,149
9H6R6,PS50002,313,398
74368,PS51847,90,288
9HB03,PS01188,141,149
41800,PS51847,194,409
86SK9,PS00476,268,282
55061,PS01243,96,125
8LB08,PS50920,8,101
8LB08,PS50920,113,205
8LB08,PS50920,213,299
18418,PS00803,98,113
18418,PS00804,130,138
18418,PS00805,208,220
18418,PS00805,225,237
18418,PS00805,242,254
18418,PS00014,413,416
60432,PS00329,230,243
60432,PS01036,380,394
96HE7,PS00018,159,171
64837,PS50845,16,206
32368,PS50275,115,454
60103,PS51292,1,61
13752,PS50922,74,271
9QYI6,PS50076,26,90
9QYI6,PS00636,67,86
02769,PS01044,171,186
02769,PS01045,207,232
9NWM8,PS50059,45,135
9NWM8,PS50222,135,170
9NWM8,PS50222,179,211
9NWM8,PS00018,192,204
9NWM8,PS00014,208,211
35179,PS01067,28,56
9CXI3,PS50836,35,148
9SRQ1,PS00086,447,456
9SRQ1,PS01034,484,495
9FJ61,PS51257,1,35
86W10,PS00086,445,454
38800,PS51778,758,930
38800,PS51778,967,1139
54219-2,PS50850,23,472
9Y0A1,PS50919,192,246
9Y0A1,PS50919,319,379
9Y0A1,PS50919,386,466
9Y0A1,PS50919,490,551
81999,PS50076,25,90
81999,PS00636,67,86
04629,PS50216,136,184
9UT00,PS51847,217,422
9UT00,PS50004,413,534
9UT00,PS50004,559,668
9UT00,PS50004,685,803
9UT00,PS50004,1019,1137
40900,PS00141,724,735
9BY64,PS51257,1,23
9BY64,PS00375,356,399
8RWM6,PS50866,38,151
79088,PS00755,76,95
79088,PS00756,166,184
08684,PS00086,435,444
25303,PS50076,23,88
25303,PS00636,65,84
25303,PS51188,156,237
25303,PS00014,374,377
96L12,PS00803,98,113
96L12,PS00804,130,138
96L12,PS00014,381,384
00237,PS50089,621,663
96K19,PS50089,87,130
96K19,PS00518,102,111
71KT5,PS01017,167,182
71KT5,PS01018,382,405
59868,PS00154,329,335
13789,PS51762,218,587
38428,PS51140,65,107
9UBY8,PS50922,62,262
24903,PS00086,429,438
9DC23,PS50076,35,100
9DC23,PS51352,113,234
9DC23,PS51352,437,555
9DC23,PS00194,472,490
9DC23,PS51352,666,793
9DC23,PS00194,692,710
9DC23,PS00014,790,793
8VWZ7,PS00086,429,438
9Y2P5,PS00455,292,303
86XL3,PS50954,69,113
8NHH9,PS51715,91,336
42967,PS50053,4,61
4V8D1,PS00086,469,478
6WNR0,PS00086,429,438
39986,PS00154,487,493
39986,PS01229,814,836
93W54,PS51564,4,197
09601,PS00593,129,139
6Y288,PS00014,495,498
9Y385,PS50127,10,160
84KI1,PS00086,436,445
23141,PS00941,114,124
23141,PS00122,208,223
96SQ9,PS00086,433,442
9NQC3,PS50845,1005,1192
81062,PS51257,1,35
99KV1,PS50076,25,90
99KV1,PS00636,67,86
9LT02,PS00154,491,497
10487,PS50850,85,524
08001,PS51778,403,576
96328,PS50275,129,455
9Z2E3,PS50011,508,768
9Z2E3,PS00108,621,633
9Z2E3,PS51392,771,899
9VWR5,PS00086,498,507
9SE50,PS00653,48,62
9SE50,PS00014,525,528
9CQU0,PS51352,4,154
9CQU0,PS00194,56,74
9CQU0,PS00014,167,170
6JTJ0,PS00086,439,448
13516,PS00476,290,304
82352,PS50845,68,253
43571,PS00120,230,239
9NXB9,PS01188,142,150
9HD20,PS00154,533,539
60725,PS51564,1,284
25358,PS01188,174,182
12232,PS51469,163,331
8TBM8,PS50076,108,172
8TBM8,PS00636,149,168
8TBM8,PS00092,269,275
9HDV2,PS00218,112,143
9BZW4,PS51751,61,186
9BZW4,PS51751,217,351
55143,PS00154,351,357
9ES21,PS50275,122,451
05359,PS50866,32,131
5JBW8,PS00086,425,434
28845,PS00061,170,198
9NZ01,PS50244,197,283
74852,PS50850,16,448
91X77,PS00086,428,437
74507,PS50244,196,289
9FLT5,PS50893,520,765
9FLT5,PS00211,667,681
7Z449,PS00086,483,492
9JKR6,PS00329,230,243
9JKR6,PS01036,380,394
9W429,PS51257,1,18
9US37,PS50850,61,476
13011,PS00476,293,307
8L9C4,PS00061,193,221
12155,PS51751,7,159
57057,PS50850,27,517
9C101,PS50850,81,549
9FMW9,PS51564,4,197
09499,PS50011,518,778
09499,PS00108,632,644
09499,PS51392,781,909
9UBV2,PS51092,122,170
9UBV2,PS00023,127,168
04191,PS00154,351,357
35217,PS00014,478,481
25574,PS00923,101,110
00124,PS50033,187,263
10635,PS00086,436,445
9P6J7,PS50850,47,504
94511,PS50053,1,72
94511,PS50244,194,270
4J4Y0,PS50866,36,127
40367,PS01047,3,31
9FUY7,PS00086,465,474
2YMG0,PS50240,109,341
2YMG0,PS00134,145,150
2YMG0,PS00135,284,295
14264,PS50244,172,250
33296,PS50127,5,167
9UTE0,PS00136,30,40
9UTE0,PS51715,36,251
9VTK2,PS50919,450,511
9VTK2,PS50919,522,579
9VTK2,PS50919,585,642
15367,PS00501,42,49
15367,PS00761,98,111
39085,PS51387,49,232
53LQ0,PS51352,32,151
53LQ0,PS00194,61,79
53LQ0,PS51352,372,491
53LQ0,PS00194,406,424
53LQ0,PS00014,509,512
6IDL4,PS50866,40,152
9P6J9,PS50850,47,539
9P6J9,PS00217,163,188
13689,PS00014,198,201
54998,PS50059,49,141
54998,PS50222,141,176
54998,PS00018,154,166
54998,PS50222,185,218
54998,PS00018,198,210
54998,PS00014,215,218
18125,PS00086,437,446
99190,PS50244,206,292
94537,PS50011,654,938
94537,PS00108,770,782
94537,PS51392,941,1072
8R1V4,PS50866,39,137
9EQY0,PS50011,571,832
9EQY0,PS00108,684,696
9EQY0,PS51392,835,963
8CBG9,PS50089,115,158
8CBG9,PS00518,130,139
8C341,PS51469,283,452
9FYL6,PS00061,192,220
99PL7,PS00476,294,308
02201,PS01013,153,164
5KQH7,PS00086,497,506
23051,PS00086,432,441
9Y7T9,PS50076,4,71
9SR37,PS00653,44,58
9SR37,PS00014,521,524
29704,PS01044,178,193
29704,PS01045,214,239
9VQB7,PS00014,517,520
74923,PS50850,77,486
35196,PS01066,203,220
8T045,PS00014,408,411
9Z247,PS50059,54,142
9Z247,PS50059,166,254
9Z247,PS50059,278,365
9Z247,PS50059,389,477
9Z247,PS50222,488,523
9Z247,PS50222,533,568
9Z247,PS00018,546,558
9Z247,PS00014,567,570
40345,PS00120,318,327
22700,PS00154,351,357
15011,PS50053,10,72
78329,PS00086,461,470
60337,PS51292,1,62
06833,PS51847,304,504
11712,PS00086,428,437
94661,PS50086,35,220
95881,PS51352,6,156
95881,PS00194,58,76
922Y2,PS50089,10,60
922Y2,PS00518,25,34
922Y2,PS50119,92,134
43080,PS52002,47,116
920L5,PS01188,137,145
74444,PS51207,88,261
59700,PS50850,99,538
43826,PS50850,13,419
43826,PS00942,133,149
8GYE0,PS00146,87,102
8GYE0,PS50294,118,201
8GYE0,PS50082,167,201
08109,PS50089,349,400
9DBY1,PS50089,291,330
13941,PS51762,231,578
8NCC5,PS50850,23,480
86IA3,PS51352,5,132
86IA3,PS00194,43,61
86IA3,PS51352,133,285
86IA3,PS00194,164,182
9JMH2,PS51450,84,105
9JMH2,PS51450,108,128
9JMH2,PS51450,132,153
9JMH2,PS51450,156,177
9JMH2,PS50835,254,346
9JMH2,PS50853,430,518
40319,PS01188,181,189
9LD45,PS01243,101,130
53GQ0,PS00061,189,217
80458,PS01066,246,263
8WU17,PS50089,547,586
80452,PS00485,732,738
76MJ5,PS50011,520,781
76MJ5,PS00108,633,645
76MJ5,PS51392,784,912
48449,PS01074,574,588
6P073,PS50127,12,162
39540,PS01188,168,176
6ZWL3,PS00086,460,469
06136,PS00061,173,201
60162,PS50275,106,441
42933,PS50919,336,396
42933,PS50919,408,467
42933,PS50919,474,529
9P035,PS51203,5,94
9Z329,PS50919,112,166
9Z329,PS50919,173,223
9Z329,PS50919,231,287
9Z329,PS50919,294,372
9Z329,PS50919,378,434
9HBI6,PS00086,461,470
6T707,PS00476,288,302
61576,PS50059,61,149
61576,PS50059,173,261
61576,PS50059,285,373
61576,PS50059,398,485
61576,PS50222,504,531
61576,PS50222,541,576
61576,PS00018,554,566
61576,PS00014,578,581
04947,PS50845,20,220
9P246,PS50105,136,194
2HXL6,PS00014,928,931
8NBJ5,PS00014,619,622
765A7,PS00120,168,177
28496,PS50922,168,384
86TM6,PS50089,291,330
4VCM1,PS00127,280,286
9Y6A1,PS50919,318,381
9Y6A1,PS50919,392,449
9Y6A1,PS50919,453,513
94464,PS51847,238,429
11881,PS50919,112,166
11881,PS50919,173,223
11881,PS50919,231,287
11881,PS50919,294,373
11881,PS50919,379,435
9H0X9,PS50003,126,243
9H0X9,PS01013,474,484
12284,PS51324,72,174
24557,PS00086,472,481
13438,PS51914,108,230
9P6J0,PS50850,44,453
9P6J0,PS00290,125,131
94273,PS50072,30,187
94273,PS00170,71,88
09827,PS01067,15,43
43256,PS50065,147,549
43256,PS00066,327,341
43256,PS00318,480,487
43256,PS01192,534,547
6DD88,PS51715,57,305
9UKY4,PS00284,95,105
9UKY4,PS50919,334,390
9UKY4,PS50919,403,459
9UKY4,PS50919,464,521
9BW60,PS01188,137,145
9NXG6,PS00018,198,210
9NXG6,PS00018,237,249
9NXG6,PS51471,310,460
6XVG2,PS00086,428,437
8IXB1,PS50076,35,100
8IXB1,PS51352,113,234
8IXB1,PS51352,437,555
8IXB1,PS00194,472,490
8IXB1,PS51352,625,793
8IXB1,PS00194,692,710
8IXB1,PS00014,790,793
8NBM4,PS50030,304,344
36596,PS01044,175,190
36596,PS01045,211,236
35206,PS00018,95,107
642F4,PS50859,8,119
14072,PS00154,485,491
14072,PS01229,822,844
09736,PS00086,435,444
12006,PS50216,78,128
9UT20,PS50244,160,257
9VS60,PS50105,58,107
949U1,PS00086,466,475
59699,PS50850,137,577
8W037,PS00221,104,112
9H5J4,PS01188,137,145
86VZ5,PS50105,13,76
9FMR5,PS50859,7,112
9FMR5,PS50892,127,187
9FMR5,PS00417,145,164
7G3A0,PS00024,87,101
40616,PS51417,11,177
9NXF8,PS50216,132,180
9ZRE2,PS51419,4,203
28188,PS51419,4,203
28188,PS00675,11,24
9CW79,PS50913,679,728
40009,PS01238,147,162
12114,PS50853,78,168
12114,PS50172,166,262
9NX62,PS00630,299,313
9UK23,PS50026,358,390
9UK23,PS00022,378,389
9UK23,PS01186,378,393
14244,PS00120,570,579
92805,PS50913,688,737
9VMA7,PS50002,50,112
9US44,PS50850,59,469
9USP2,PS01238,140,155
53F39,PS00024,92,106
24509,PS50192,375,437
24509,PS00914,381,420
36096,PS50089,699,752
36096,PS00282,729,751
9LV16,PS51304,187,401
9LN62,PS51257,1,28
8L7F9,PS51304,171,364
14435,PS50231,516,630
8TB61,PS00196,167,183
9C9Q6,PS51257,1,28
9C9Q5,PS51257,1,28
39524,PS00154,560,566
9H4G4,PS01009,102,112
8NCW6,PS50231,476,607
9I8W5,PS51186,62,218
98194,PS00154,350,356
32486,PS51762,289,664
7XDQ9,PS51304,191,405
9H082,PS51419,29,229
02391,PS51289,81,112
02391,PS51289,113,175
02391,PS51289,178,241
02391,PS51289,249,309
02391,PS51289,310,376
02391,PS51289,377,436
02391,PS51289,438,500
02391,PS51289,501,567
02391,PS51289,572,631
02391,PS51289,633,691
02391,PS51289,692,751
02391,PS51289,759,819
02391,PS51289,821,874
02391,PS51289,875,942
02391,PS51289,943,998
02391,PS51289,1004,1064
8RX55,PS51304,191,392
0WQX7,PS00217,249,274
9LIL4,PS50866,35,122
94572,PS50850,52,465
9NQQ7,PS00061,100,128
96JA3,PS50003,1,93
9HB20,PS50003,1,93
51996,PS51419,9,222
51996,PS00675,16,29
38555,PS51419,9,223
38555,PS00675,16,29
61212,PS51417,11,177
9P3E8,PS50850,44,477
92896,PS51289,116,149
92896,PS51289,150,212
92896,PS51289,215,278
92896,PS51289,286,346
92896,PS51289,347,413
92896,PS51289,414,473
92896,PS51289,475,537
92896,PS51289,538,604
92896,PS51289,609,668
92896,PS51289,670,728
92896,PS51289,729,788
92896,PS51289,796,856
92896,PS51289,858,911
92896,PS51289,912,979
92896,PS51289,980,1035
92896,PS51289,1041,1101
80V26,PS00630,297,311
62638,PS51289,108,141
62638,PS51289,142,204
62638,PS51289,207,270
62638,PS51289,278,338
62638,PS51289,339,405
62638,PS51289,406,465
62638,PS51289,467,529
62638,PS51289,530,596
62638,PS51289,601,660
62638,PS51289,662,720
62638,PS51289,721,780
62638,PS51289,788,848
62638,PS51289,850,903
62638,PS51289,904,971
62638,PS51289,972,1027
62638,PS51289,1033,1093
9ASW1,PS51304,166,344
21815,PS01238,169,184
59666,PS50846,2,68
59666,PS01047,8,37
59666,PS00154,529,535
59666,PS01229,740,762
35963,PS51419,29,229
